epsilon,n_respondents,seed,bias,demographic_imbalance,fallback_cells,cell_proportion_min,cell_proportion_max,cell_proportion_std,raw_frequencies_l1,rr_debiased_l1,poststratified_l1
1.0,1000,1006,moderate,0.3980000000000001,0,0.107,0.27,0.055397553094779284,0.21700000000000003,0.12024535100157893,0.059897607855110696
1.0,1000,1007,moderate,0.4040000000000001,0,0.109,0.297,0.062339571880325115,0.15400000000000003,0.22582324178286667,0.08742868286208688
1.0,1000,1008,moderate,0.336,0,0.114,0.248,0.04676061970884855,0.191,0.21909883534346625,0.15720056857930453
1.0,1000,1009,moderate,0.4000000000000001,0,0.108,0.274,0.0585680990149264,0.203,0.14770465220765877,0.041919987712032813
1.0,1000,1010,moderate,0.42999999999999994,0,0.099,0.29,0.06220575178836403,0.17500000000000004,0.14893719840584319,0.04900480239473254
1.0,1000,1011,moderate,0.324,0,0.127,0.245,0.03945320716438089,0.203,0.19713139437860244,0.13512288793949814
1.0,1000,1012,moderate,0.36200000000000004,0,0.117,0.248,0.04872257063096003,0.21900000000000003,0.1036883726900906,0.23067834922320285
1.0,1000,1013,moderate,0.34800000000000003,0,0.114,0.25,0.04929390316143457,0.13500000000000006,0.1385290522285833,0.10360870044859172
1.0,1000,1014,moderate,0.37000000000000005,0,0.115,0.251,0.047629356027092735,0.23500000000000004,0.15868837269009073,0.15796781086841166
1.0,1000,1015,moderate,0.416,0,0.104,0.293,0.06410841511758723,0.1850000000000001,0.11049417671733161,0.07707366605049484
1.0,1000,1016,moderate,0.4260000000000001,0,0.112,0.271,0.05579625634594334,0.1790000000000001,0.11049417671733161,0.04645428026364329
1.0,1000,1017,moderate,0.36000000000000004,0,0.11,0.268,0.05324054428305139,0.197,0.1311476738961705,0.25142725740585975
1.0,1000,1018,moderate,0.31200000000000006,0,0.124,0.237,0.03839126057957577,0.191,0.14770465220765877,0.06633143560441454
1.0,1000,1019,moderate,0.38600000000000007,0,0.101,0.252,0.05318730007143518,0.18500000000000005,0.14344533816462723,0.05674575702294618
1.0,1000,1020,moderate,0.38800000000000007,0,0.107,0.248,0.052452094545615835,0.1650000000000001,0.05615114861034384,0.2016044335863347
1.0,1000,1021,moderate,0.336,0,0.11,0.228,0.042307078472625465,0.2270000000000001,0.11409651886735075,0.1700754585353656
1.0,1000,1022,moderate,0.318,0,0.113,0.242,0.043709902259734645,0.18500000000000005,0.1599209188882751,0.031680951260232876
1.0,1000,1023,moderate,0.38600000000000007,0,0.111,0.265,0.052194082252897435,0.17000000000000004,0.2368069622652986,0.1371516604937631
1.0,1000,1024,moderate,0.36000000000000004,0,0.105,0.262,0.0522323867176508,0.19300000000000006,0.1092616305191472,0.039437077009325056
1.0,1000,1025,moderate,0.34400000000000003,0,0.116,0.23,0.042730421117617004,0.22100000000000009,0.09827791003671535,0.11377876805959133
1.0,1000,1026,moderate,0.4060000000000001,0,0.103,0.267,0.05791276965306433,0.15300000000000008,0.08910231005763969,0.14718941315728676
1.0,1000,1027,moderate,0.36600000000000005,0,0.114,0.249,0.04873283173476469,0.203,0.22459069558468225,0.13659853975761896
1.0,1000,1028,moderate,0.35800000000000004,0,0.116,0.256,0.04528306035986918,0.195,0.12573721124279488,0.04587238864278004
1.0,1000,1029,moderate,0.3540000000000001,0,0.104,0.269,0.05105443717793348,0.21100000000000002,0.12573721124279486,0.1598816701714832
1.0,1000,1000,strong,0.7800000000000001,0,0.045,0.378,0.11990088499349044,0.20000000000000007,0.24655813654954614,0.0962469463849478
1.0,1000,1001,strong,0.79,0,0.036,0.401,0.12560475928704118,0.20100000000000007,0.10926163051914725,0.2230284597613205
1.0,1000,1002,strong,0.8220000000000002,0,0.039,0.387,0.12575461113701644,0.14600000000000002,0.3356604466071861,0.17082873616194533
1.0,1000,1003,strong,0.7780000000000001,0,0.047,0.389,0.11972700428706783,0.17000000000000004,0.28074184419502624,0.0489106679941832
1.0,1000,1004,strong,0.8220000000000001,0,0.041,0.415,0.13142255852359933,0.196,0.2862337044362422,0.26354633558569146
1.0,1000,1005,strong,0.7580000000000001,0,0.041,0.367,0.11518487555037576,0.18100000000000005,0.1928720803355709,0.2749992804597031
1.0,1000,1006,strong,0.8079999999999999,0,0.043,0.405,0.1263970815415539,0.15100000000000008,0.15992091888827528,0.11376300805174808
1.0,1000,1007,strong,0.8480000000000001,0,0.035,0.381,0.12806985940840604,0.16399999999999998,0.33566044660718586,0.2838147810883666
1.0,1000,1008,strong,0.808,0,0.037,0.365,0.12224383647266455,0.18400000000000005,0.26975812371259433,0.06144835697937978
1.0,1000,1009,strong,0.808,0,0.037,0.4,0.1255808725704498,0.1670000000000001,0.14344533816462743,0.1492381536468931
1.0,1000,1010,strong,0.7880000000000001,0,0.038,0.391,0.12300632323403361,0.23200000000000004,0.3344279004090015,0.16728588290869675
1.0,1000,1011,strong,0.8660000000000001,0,0.027,0.428,0.13723054405715304,0.1730000000000001,0.1324616176821955,0.23867367328485734
1.0,1000,1012,strong,0.8540000000000001,0,0.034,0.415,0.13507487635464346,0.192,0.3301685863659698,0.04110092283931155
1.0,1000,1013,strong,0.7420000000000001,0,0.055,0.391,0.116702851531381,0.197,0.19713139437860244,0.16570983208941703
1.0,1000,1014,strong,0.806,0,0.036,0.385,0.12333108106051596,0.17600000000000005,0.2807418441950263,0.17085416006850002
1.0,1000,1015,strong,0.8260000000000002,0,0.043,0.385,0.12551582458886298,0.186,0.31369300564232194,0.04803164652254746
1.0,1000,1016,strong,0.8100000000000002,0,0.035,0.408,0.1285543551274021,0.19800000000000006,0.2697581237125944,0.0719504904005216
1.0,1000,1017,strong,0.7700000000000001,0,0.055,0.392,0.11825772232242972,0.17700000000000005,0.20385580081800286,0.07833686232432577
1.0,1000,1018,strong,0.7360000000000001,0,0.047,0.396,0.11918845954575001,0.17300000000000004,0.18188835985313898,0.0922259777800449
1.0,1000,1019,strong,0.826,0,0.047,0.37,0.1225869306066334,0.21200000000000002,0.2795092979968419,0.11196771057761434
1.0,1000,1020,strong,0.8000000000000002,0,0.05,0.395,0.12287346698489829,0.191,0.13122907148401086,0.1615468468471231
1.0,1000,1021,strong,0.7800000000000001,0,0.044,0.372,0.11878645639222606,0.15000000000000008,0.2203313815416509,0.05512188627588946
1.0,1000,1022,strong,0.8340000000000001,0,0.043,0.428,0.13436476059178942,0.21000000000000002,0.37959532853691347,0.19044852096474962
1.0,1000,1023,strong,0.7899999999999999,0,0.042,0.387,0.12115233752961142,0.16600000000000004,0.2368069622652986,0.1220656395763888
1.0,1000,1024,strong,0.786,0,0.049,0.382,0.12059942878066307,0.19200000000000006,0.26975812371259433,0.09760165604423371
1.0,1000,1025,strong,0.804,0,0.04,0.391,0.12444499007816891,0.13600000000000007,0.21483952130043488,0.16406525691263985
1.0,1000,1026,strong,0.788,0,0.038,0.394,0.12426003201172754,0.194,0.3246767261247539,0.2169329370874306
1.0,1000,1027,strong,0.794,0,0.041,0.376,0.12108353406728027,0.15599999999999997,0.2917255646774581,0.12629603097311395
1.0,1000,1028,strong,0.7720000000000001,0,0.054,0.38,0.11626645642182826,0.19100000000000006,0.10376977027793133,0.1580760211673427
1.0,1000,1029,strong,0.802,0,0.037,0.399,0.12567108745539773,0.18700000000000006,0.15319651244887475,0.13664954373630675
1.0,2000,1000,none,0.02999999999999997,0,0.094,0.21,0.04042448378011634,0.1840000000000001,0.06381336466699591,0.06646731573929143
1.0,2000,1001,none,0.030999999999999986,0,0.105,0.204,0.03479423643204272,0.1800000000000001,0.04176452611429163,0.04651974208238696
1.0,2000,1002,none,0.03900000000000001,0,0.091,0.207,0.040124459151772034,0.18900000000000006,0.013154076297867828,0.017281496343060032
1.0,2000,1003,none,0.029999999999999957,0,0.102,0.2045,0.03732365946093115,0.1700000000000001,0.04242149800730405,0.04361557737075222
1.0,2000,1004,none,0.031,0,0.097,0.2125,0.03907649193853285,0.21200000000000002,0.08446686184583477,0.08323547861691499
1.0,2000,1005,none,0.033,0,0.099,0.205,0.036505326856349184,0.2,0.1201639534137385,0.12166712644642932
1.0,2000,1006,none,0.04600000000000001,0,0.093,0.216,0.04193414148664812,0.20800000000000007,0.061923846575799024,0.061112442596971905
1.0,2000,1007,none,0.039999999999999994,0,0.1045,0.209,0.03452736434900424,0.18800000000000006,0.06258081846881153,0.06018136538322999
1.0,2000,1008,none,0.05700000000000001,0,0.1125,0.213,0.03337622240790923,0.15600000000000008,0.0967645261142917,0.0972415740170555
1.0,2000,1009,none,0.03899999999999998,0,0.0995,0.2145,0.03893120713372356,0.1600000000000001,0.18463428997374715,0.19192923751608026
1.0,2000,1010,none,0.05500000000000002,0,0.09,0.2165,0.04076627146169844,0.21700000000000008,0.08663721766127092,0.08645574301149414
1.0,2000,1011,none,0.03199999999999999,0,0.104,0.212,0.037998537983571015,0.20300000000000007,0.04819419597275909,0.048509774860087174
1.0,2000,1012,none,0.04199999999999997,0,0.113,0.208,0.03678956675774019,0.18800000000000006,0.007580818468811479,0.005744145548823881
1.0,2000,1013,none,0.05100000000000003,0,0.1125,0.202,0.03143202542347888,0.1720000000000001,0.04451045623489963,0.0490154414400798
1.0,2000,1014,none,0.019999999999999976,0,0.103,0.204,0.03550312975249115,0.1800000000000001,0.07754301527003585,0.07136616245857544
1.0,2000,1015,none,0.03999999999999998,0,0.0905,0.2065,0.04126809367484226,0.21700000000000003,0.13114767389617046,0.1265151102060569
1.0,2000,1016,none,0.04300000000000001,0,0.0975,0.2145,0.038258622847957065,0.20500000000000002,0.12299128112218694,0.1243440520760136
1.0,2000,1017,none,0.039999999999999994,0,0.111,0.1985,0.032971789288555285,0.18900000000000006,0.018564538951243353,0.022460764378890913
1.0,2000,1018,none,0.020000000000000018,0,0.0935,0.2,0.038259711911559864,0.197,0.06799128112218686,0.07002212324039336
1.0,2000,1019,none,0.033,0,0.099,0.207,0.03801498242652348,0.19800000000000006,0.054261630519147175,0.05464592193423909
1.0,2000,1020,none,0.05500000000000002,0,0.101,0.2205,0.03808944152328248,0.19100000000000006,0.015243034525463328,0.011926413473920233
1.0,2000,1021,none,0.014999999999999986,0,0.1015,0.2045,0.03798537730349521,0.1830000000000001,0.017132552616660274,0.016851499105082324
1.0,2000,1022,none,0.04200000000000001,0,0.0935,0.2175,0.04058187882403781,0.1620000000000001,0.06438893897216785,0.06371768470860262
1.0,2000,1023,none,0.015,0,0.104,0.202,0.03731361086193021,0.1870000000000001,0.048769770277931335,0.049180939604768825
1.0,2000,1024,none,0.036999999999999936,0,0.1105,0.2045,0.036688629785746364,0.1770000000000001,0.08020754780280342,0.07691508662885213
1.0,2000,1025,none,0.04200000000000001,0,0.0975,0.2075,0.03624990421443283,0.1850000000000001,0.017051155028819848,0.025556086141194867
1.0,2000,1026,none,0.04999999999999999,0,0.0945,0.2185,0.043192077462835196,0.2260000000000001,0.11475349076036323,0.1306422564432414
1.0,2000,1027,none,0.04500000000000001,0,0.1175,0.2005,0.03070920962114714,0.1800000000000001,0.06106743454638794,0.05777403609703641
1.0,2000,1028,none,0.046999999999999986,0,0.0865,0.208,0.04263670823233061,0.21900000000000003,0.09545058232826667,0.09119711570023917
1.0,2000,1029,none,0.04200000000000001,0,0.1,0.216,0.03909781181714508,0.20100000000000007,0.046023840157323276,0.045544384420264844
1.0,2000,1000,moderate,0.37200000000000005,0,0.1035,0.257,0.052381347401107926,0.1800000000000001,0.0830348755112518,0.035113063060225574
1.0,2000,1001,moderate,0.38,0,0.0995,0.269,0.05704286886972717,0.18800000000000006,0.057088958227595576,0.04471353897760266
1.0,2000,1002,moderate,0.381,0,0.113,0.2665,0.05148354645472236,0.1800000000000001,0.07479708514942787,0.04981378265659481
1.0,2000,1003,moderate,0.36600000000000005,0,0.107,0.252,0.05163870210951817,0.1660000000000001,0.0830348755112518,0.06873759118169953
1.0,2000,1004,moderate,0.379,0,0.109,0.2745,0.05546745792704844,0.15300000000000008,0.12147789719976354,0.08507250881774797
1.0,2000,1005,moderate,0.384,0,0.104,0.267,0.05371348889142176,0.21000000000000002,0.2026232546198184,0.11462504657191422
1.0,2000,1006,moderate,0.3690000000000001,0,0.1145,0.2725,0.051879400750415604,0.20600000000000007,0.10651570039853922,0.13512166273325443
1.0,2000,1007,moderate,0.38500000000000006,0,0.105,0.2705,0.054092256582825446,0.17700000000000005,0.17365056949131505,0.11801126762179853
1.0,2000,1008,moderate,0.38000000000000006,0,0.1075,0.2695,0.05376931177622501,0.19200000000000006,0.0433593076245557,0.11003585379507644
1.0,2000,1009,moderate,0.3650000000000001,0,0.1045,0.267,0.051829581857811245,0.1680000000000001,0.1297156875615875,0.08043325743403745
1.0,2000,1010,moderate,0.372,0,0.0995,0.2505,0.0516967654264322,0.1690000000000001,0.08028894539064382,0.08131454784305336
1.0,2000,1011,moderate,0.3770000000000001,0,0.112,0.26,0.04947193368185867,0.1740000000000001,0.11598603695854753,0.029524383887541472
1.0,2000,1012,moderate,0.38100000000000006,0,0.1075,0.269,0.0525877573416306,0.14200000000000007,0.13520754780280347,0.1003589974421879
1.0,2000,1013,moderate,0.386,0,0.106,0.286,0.06022088969415476,0.16100000000000003,0.24779068274773056,0.12102167950440473
1.0,2000,1014,moderate,0.3470000000000001,0,0.1115,0.2545,0.04964429026137403,0.193,0.17241802329313055,0.04959700721856475
1.0,2000,1015,moderate,0.359,0,0.112,0.2425,0.043638349597063766,0.1800000000000001,0.052748246596723586,0.13786318648643092
1.0,2000,1016,moderate,0.402,0,0.1085,0.2705,0.05700779673771728,0.18800000000000006,0.2148395213004347,0.07619762914065109
1.0,2000,1017,moderate,0.375,0,0.113,0.2505,0.04822919816413658,0.18200000000000005,0.1571749887676671,0.07422855437158182
1.0,2000,1018,moderate,0.39200000000000007,0,0.1085,0.2525,0.047627606373708185,0.1810000000000001,0.11873196707915559,0.03946112726585116
1.0,2000,1019,moderate,0.35300000000000004,0,0.12,0.2585,0.04862069746745949,0.18100000000000005,0.1297156875615873,0.04660439876933023
1.0,2000,1020,moderate,0.32500000000000007,0,0.1175,0.25,0.04520017207440206,0.1680000000000001,0.0885267357524678,0.028375440165681914
1.0,2000,1021,moderate,0.38800000000000007,0,0.1035,0.262,0.05313635499563573,0.15900000000000009,0.14893719840584335,0.08461818358391554
1.0,2000,1022,moderate,0.3610000000000001,0,0.121,0.263,0.04873197672530385,0.1690000000000001,0.14069940804401945,0.06671150648196378
1.0,2000,1023,moderate,0.38600000000000007,0,0.1115,0.263,0.052008546306245566,0.1770000000000001,0.023199987163048108,0.10785755346423687
1.0,2000,1024,moderate,0.35000000000000003,0,0.11,0.2475,0.05008714627748542,0.17700000000000005,0.18738022009435493,0.06555953527333838
1.0,2000,1025,moderate,0.34900000000000003,0,0.114,0.262,0.050429543810041444,0.2,0.1531965124488747,0.0877336533793468
1.0,2000,1026,moderate,0.387,0,0.108,0.264,0.05317868202787864,0.1710000000000001,0.12147789719976354,0.034360911978263964
1.0,2000,1027,moderate,0.35100000000000003,0,0.1155,0.2565,0.049243160833651704,0.20900000000000002,0.1202453510015789,0.1090396494610674
1.0,2000,1028,moderate,0.37200000000000005,0,0.12,0.26,0.04833103442808657,0.1860000000000001,0.037786049795499405,0.18979288698506774
1.0,2000,1029,moderate,0.36600000000000005,0,0.1145,0.269,0.051912319240127285,0.1770000000000001,0.1214778971997636,0.006829908419071884
1.0,2000,1000,strong,0.804,0,0.0365,0.4075,0.12821520537318842,0.16900000000000004,0.19836394057678686,0.04403699571598935
1.0,2000,1001,strong,0.782,0,0.042,0.378,0.11973361636937592,0.17800000000000005,0.15992091888827512,0.12043277868956032
1.0,2000,1002,strong,0.788,0,0.044,0.3985,0.12371427654972655,0.196,0.15594244256948273,0.09789107035017516
1.0,2000,1003,strong,0.758,0,0.0475,0.3815,0.11736363245154872,0.20700000000000007,0.265779647393802,0.0717904794542927
1.0,2000,1004,strong,0.812,0,0.0425,0.4045,0.12815246995495466,0.20000000000000007,0.2532825429889465,0.09858724613369116
1.0,2000,1005,strong,0.794,0,0.045,0.382,0.12182626518484793,0.21000000000000002,0.260287787152586,0.16058379893156383
1.0,2000,1006,strong,0.778,0,0.038,0.3785,0.1206015017411567,0.15700000000000003,0.2450447526271226,0.053418212150335403
1.0,2000,1007,strong,0.7940000000000002,0,0.0475,0.3785,0.11995647358752906,0.189,0.1916395341373865,0.10134588332405942
1.0,2000,1008,strong,0.8320000000000002,0,0.0395,0.3865,0.12689387516959025,0.17900000000000005,0.23406103214469062,0.13805488816491054
1.0,2000,1009,strong,0.8210000000000002,0,0.039,0.3985,0.1280213740834796,0.20400000000000001,0.2917255646774581,0.18829276686187618
1.0,2000,1010,strong,0.83,0,0.048,0.39,0.12556760020890032,0.15400000000000003,0.23955289238590655,0.1250840056253157
1.0,2000,1011,strong,0.812,0,0.0335,0.394,0.1265799044960227,0.16499999999999998,0.305455215280498,0.11241628777245721
1.0,2000,1012,strong,0.758,0,0.05,0.3925,0.11918076839639671,0.17100000000000004,0.24504475262712258,0.1311201654572186
1.0,2000,1013,strong,0.7800000000000001,0,0.043,0.39,0.12198315002035687,0.15700000000000003,0.20385580081800278,0.07511043187606192
1.0,2000,1014,strong,0.778,0,0.0385,0.368,0.1185360938936135,0.17900000000000005,0.18738022009435495,0.08574796192673362
1.0,2000,1015,strong,0.762,0,0.047,0.369,0.11644085289202506,0.14700000000000008,0.19287208033557104,0.060717976409230406
1.0,2000,1016,strong,0.798,0,0.0405,0.403,0.12671413584214755,0.17900000000000005,0.20385580081800286,0.010049230291020561
1.0,2000,1017,strong,0.8150000000000001,0,0.038,0.393,0.12649560818024033,0.18700000000000006,0.16418023293130665,0.1413982206485235
1.0,2000,1018,strong,0.782,0,0.0425,0.3925,0.12220088197535874,0.192,0.21086104498164232,0.02275681050915157
1.0,2000,1019,strong,0.8130000000000001,0,0.045,0.393,0.12529553951447042,0.17800000000000005,0.19287208033557088,0.12803953178898297
1.0,2000,1020,strong,0.7450000000000001,0,0.0445,0.3685,0.11370160753285573,0.185,0.2834877743156342,0.14602747441415387
1.0,2000,1021,strong,0.812,0,0.044,0.3945,0.125155458885695,0.18400000000000005,0.26152033335077046,0.05903044105242919
1.0,2000,1022,strong,0.812,0,0.041,0.3925,0.12579039002333295,0.22099999999999997,0.30422266908231366,0.06723802984526522
1.0,2000,1023,strong,0.798,0,0.0365,0.3885,0.12371798126743296,0.21000000000000002,0.31094707552171397,0.26935213641896494
1.0,2000,1024,strong,0.793,0,0.0455,0.393,0.1234755936297624,0.17500000000000004,0.2615203333507705,0.09213121545371736
1.0,2000,1025,strong,0.8070000000000002,0,0.0485,0.3985,0.12487482621498308,0.16100000000000003,0.20385580081800284,0.057581485780804825
1.0,2000,1026,strong,0.8070000000000002,0,0.044,0.4045,0.12734783948784614,0.17300000000000004,0.17639649961192302,0.1304114905418654
