avg_age_l1,avg_region_l1,config_seed,epsilon,feature_set,hierarchical_effect_l2,hierarchical_final_loss,linear_final_loss,method,n_effective,overall_l1,overall_linf,overall_mae,p90_age_l1_major,p90_region_l1_major,partial_pooling,population_n,poststratified,random_seed,runtime_sec,sample_seed,sample_size,sampling,scenario,scenario_collection_bias,scenario_truth_model,skipped,trial,weighted_age_l1,weighted_region_l1,winner_correct,worst_age_l1,worst_age_l1_major,worst_group_l1_major,worst_region_l1,worst_region_l1_major
0.6332806306975797,0.971103274601858,123,1.0,"region,age_group,education,gender,urbanicity",,,,baseline_rr_debias,97,0.34812323106947074,0.09704746409050051,0.06962464621389415,0.7396078613110324,1.3506493506493507,,500,,51770,0.0010910080000030575,43100,120,srs,privacy_helps,epsilon_dependent_nonresponse_and_misreport,default_synthetic_population,0,3,0.6191506101497966,0.8906328280028464,1,0.7715420203710159,0.7715420203710159,1.9130434782608694,1.9130434782608694,1.9130434782608694
0.6276008356427275,0.6789826062724454,123,1.0,"region,age_group,education,gender,urbanicity",,,1.631399975023665,mrp_rr_poststrat,97,0.566235480043132,0.28311774002156587,0.1132470960086264,0.6438478290337671,0.9120014521113591,,500,1,51770,0.0017831160002970137,43100,120,srs,privacy_helps,epsilon_dependent_nonresponse_and_misreport,default_synthetic_population,0,3,0.610540820843292,0.6675272505554707,1,0.7671098192685433,0.7671098192685433,1.0989979151935934,1.0989979151935934,1.0989979151935934
0.6074424758637466,0.6637150129146728,123,1.0,"region,age_group,education,gender,urbanicity",1.0,1.6261832154531657,,hierarchical_rr_mrp_poststrat,97,0.5521376230275596,0.2760688115137798,0.11042752460551193,0.6239731733774967,0.8874980115442521,1,500,1,51770,0.0024542740002289065,43100,120,srs,privacy_helps,epsilon_dependent_nonresponse_and_misreport,default_synthetic_population,0,3,0.5919938220299141,0.65194250809005,1,0.7358504886552236,0.7358504886552236,1.0892143682011093,1.0892143682011093,1.0892143682011093
0.538651240057291,0.7132399414606031,123,2.0,"region,age_group,education,gender,urbanicity",,,,baseline_rr_debias,97,0.22017561394786084,0.09599126579110959,0.04403512278957217,0.6285696105535292,0.8755313616679852,,500,,61770,0.0007143230000110634,43100,120,srs,privacy_helps,epsilon_dependent_nonresponse_and_misreport,default_synthetic_population,0,3,0.4878933236375501,0.5958833029913193,1,1.0124355083494012,1.0124355083494012,2.0,2.0,2.0
0.5111353622064007,0.5712484351761004,123,2.0,"region,age_group,education,gender,urbanicity",,,1.627183026581297,mrp_rr_poststrat,97,0.4082423467218276,0.20119272243521547,0.08164846934436551,0.5415284818791182,0.7458555175310133,,500,1,61770,0.0013772180000160006,43100,120,srs,privacy_helps,epsilon_dependent_nonresponse_and_misreport,default_synthetic_population,0,3,0.49161386579393646,0.5519558988728628,1,0.7036251502666399,0.7036251502666399,0.9224585200521033,0.9224585200521033,0.9224585200521033
0.5731199872636975,0.6324727271470433,123,2.0,"region,age_group,education,gender,urbanicity",1.0,1.5999487396349035,,hierarchical_rr_mrp_poststrat,97,0.5037417430630933,0.2518708715315465,0.10074834861261865,0.6033905272736078,0.8428832784143192,1,500,1,61770,0.0027257510000708862,43100,120,srs,privacy_helps,epsilon_dependent_nonresponse_and_misreport,default_synthetic_population,0,3,0.554358877662042,0.6183869716359476,1,0.7269154858318752,0.7269154858318752,1.0328278802573665,1.0328278802573665,1.0328278802573665
1.102653862250236,1.193495040342777,123,0.2,"region,age_group,education,gender,urbanicity",,,,baseline_rr_debias,106,1.0390239252788844,0.5101071775836656,0.20780478505577687,1.4505494505494505,1.4782608695652173,,500,,53770,0.0009045629999491211,53100,120,srs,privacy_helps,epsilon_dependent_nonresponse_and_misreport,default_synthetic_population,0,4,1.0505067585590733,1.0660251307798103,0,1.6097560975609757,1.6097560975609757,2.0,2.0,2.0
0.6567470208605194,0.7008088058092788,123,0.2,"region,age_group,education,gender,urbanicity",,,1.6339442315323283,mrp_rr_poststrat,106,0.6050999340943949,0.3025499670471976,0.12101998681887897,0.6712669284760195,0.937322194532017,,500,1,53770,0.001802187000066624,53100,120,srs,privacy_helps,epsilon_dependent_nonresponse_and_misreport,default_synthetic_population,0,4,0.6384716029353764,0.6913145659707317,0,0.7982944726757665,0.7982944726757665,1.1279277651588369,1.1279277651588369,1.1279277651588369
0.6557197731655616,0.6964260887776549,123,0.2,"region,age_group,education,gender,urbanicity",1.0,1.6309244109969385,,hierarchical_rr_mrp_poststrat,106,0.6164707456510499,0.30823537282552493,0.12329414913020997,0.7020602388055264,0.9458498493486185,1,500,1,53770,0.003383228000075178,53100,120,srs,privacy_helps,epsilon_dependent_nonresponse_and_misreport,default_synthetic_population,0,4,0.6408119078154638,0.6862455572392748,0,0.7458611955267969,0.7458611955267969,1.1421661308800297,1.1421661308800297,1.1421661308800297
0.9430845763295116,1.120659673672659,123,0.5,"region,age_group,education,gender,urbanicity",,,,baseline_rr_debias,106,0.33034380331076807,0.142,0.06606876066215361,1.653061224489796,1.5781903055837898,,500,,56770,0.0008624019997114374,53100,120,srs,privacy_helps,epsilon_dependent_nonresponse_and_misreport,default_synthetic_population,0,4,0.9378978105084351,1.055728561286204,1,1.653061224489796,1.653061224489796,1.8260869565217392,1.8260869565217392,1.8260869565217392
0.639841374114174,0.6920531767931504,123,0.5,"region,age_group,education,gender,urbanicity",,,1.6322809424603215,mrp_rr_poststrat,106,0.5911838975079817,0.29559194875399075,0.11823677950159635,0.6572501411869545,0.9236788960270983,,500,1,56770,0.0013400060001913516,53100,120,srs,privacy_helps,epsilon_dependent_nonresponse_and_misreport,default_synthetic_population,0,4,0.623554608601591,0.68227849356068,0,0.7649163582913299,0.7649163582913299,1.1129280317562817,1.1129280317562817,1.1129280317562817
