epsilon,n_respondents,bias,seed,method,l1_error,max_abs_error
0.25,500,moderate,1011,rr_debiased,0.4920822065377654,0.24604110326888273
0.25,500,moderate,1011,poststratified,0.33347431427703744,0.16673715713851872
0.25,500,moderate,1012,raw_frequencies,0.23300000000000004,0.11649999999999999
0.25,500,moderate,1012,rr_debiased,0.37499999999999994,0.1875
0.25,500,moderate,1012,poststratified,0.49927174511380606,0.249635872556903
0.25,500,moderate,1013,raw_frequencies,0.25700000000000006,0.1285
0.25,500,moderate,1013,rr_debiased,0.35958064635928616,0.1797903231796431
0.25,500,moderate,1013,poststratified,0.4509921968028424,0.22549609840142124
0.25,500,moderate,1014,raw_frequencies,0.281,0.1405
0.25,500,moderate,1014,rr_debiased,0.16833402674599046,0.08416701337299526
0.25,500,moderate,1014,poststratified,0.21393674034667606,0.10696837017333805
0.25,500,moderate,1015,raw_frequencies,0.28900000000000003,0.14450000000000002
0.25,500,moderate,1015,rr_debiased,0.26083350668649774,0.13041675334324881
0.25,500,moderate,1015,poststratified,0.15617606579117516,0.07808803289558752
0.25,500,moderate,1016,raw_frequencies,0.21300000000000002,0.10649999999999998
0.25,500,moderate,1016,rr_debiased,0.3868244323096031,0.19341221615480153
0.25,500,moderate,1016,poststratified,0.37499999999999994,0.1875
0.25,500,moderate,1017,raw_frequencies,0.22900000000000004,0.11449999999999999
0.25,500,moderate,1017,rr_debiased,0.6319561670119727,0.31597808350598633
0.25,500,moderate,1017,poststratified,0.845351807180599,0.4226759035902995
0.25,500,moderate,1018,raw_frequencies,0.26100000000000007,0.1305
0.25,500,moderate,1018,rr_debiased,0.9116971989224363,0.4558485994612181
0.25,500,moderate,1018,poststratified,0.833215782043298,0.416607891021649
0.25,500,moderate,1019,raw_frequencies,0.277,0.1385
0.25,500,moderate,1019,rr_debiased,0.1579167533432489,0.07895837667162442
0.25,500,moderate,1019,poststratified,0.6864385339557204,0.34321926697786026
0.25,500,moderate,1020,raw_frequencies,0.22100000000000003,0.11049999999999999
0.25,500,moderate,1020,rr_debiased,0.7956993901249588,0.3978496950624794
0.25,500,moderate,1020,poststratified,0.5437157308505295,0.27185786542526474
0.25,500,moderate,1021,raw_frequencies,0.22100000000000003,0.11049999999999999
0.25,500,moderate,1021,rr_debiased,0.40856646337498587,0.2042832316874929
0.25,500,moderate,1021,poststratified,0.2609538706582103,0.13047693532910518
0.25,500,moderate,1022,raw_frequencies,0.36500000000000005,0.1825
0.25,500,moderate,1022,rr_debiased,1.139578566121315,0.5697892830606573
0.25,500,moderate,1022,poststratified,1.1494299533254615,0.5747149766627307
0.25,500,moderate,1023,raw_frequencies,0.25300000000000006,0.1265
0.25,500,moderate,1023,rr_debiased,0.1554141530457841,0.07770707652289212
0.25,500,moderate,1023,poststratified,0.22518087489181193,0.11259043744590597
0.25,500,moderate,1024,raw_frequencies,0.20900000000000002,0.10449999999999998
0.25,500,moderate,1024,rr_debiased,0.9803531540783139,0.490176577039157
0.25,500,moderate,1024,poststratified,0.752399233231065,0.3761996166155324
0.25,500,moderate,1025,raw_frequencies,0.2850000000000001,0.14250000000000002
0.25,500,moderate,1025,rr_debiased,0.7129136329862913,0.35645681649314576
0.25,500,moderate,1025,poststratified,0.7026993432786108,0.35134967163930547
0.25,500,moderate,1026,raw_frequencies,0.24100000000000005,0.1205
0.25,500,moderate,1026,rr_debiased,0.9608272659725828,0.4804136329862914
0.25,500,moderate,1026,poststratified,0.9020841100415289,0.4510420550207644
0.25,500,moderate,1027,raw_frequencies,0.23700000000000004,0.1185
0.25,500,moderate,1027,rr_debiased,0.8133277860320756,0.40666389301603767
0.25,500,moderate,1027,poststratified,0.8708305282016979,0.43541526410084885
0.25,500,moderate,1028,raw_frequencies,0.24900000000000005,0.1245
0.25,500,moderate,1028,rr_debiased,0.25833090638903256,0.12916545319451622
0.25,500,moderate,1028,poststratified,0.14069041960716083,0.07034520980358039
0.25,500,moderate,1029,raw_frequencies,0.2810000000000001,0.1405
0.25,500,moderate,1029,rr_debiased,0.43541519316476984,0.217707596582385
0.25,500,moderate,1029,poststratified,0.5334175315447269,0.2667087657723634
0.25,500,strong,1000,raw_frequencies,0.26500000000000007,0.1325
0.25,500,strong,1000,rr_debiased,0.26708116641877905,0.1335405832093895
0.25,500,strong,1000,poststratified,0.3749999999999999,0.1875
0.25,500,strong,1001,raw_frequencies,0.21700000000000003,0.10849999999999999
0.25,500,strong,1001,rr_debiased,0.4126546764798312,0.20632733823991556
0.25,500,strong,1001,poststratified,0.9195303923877269,0.45976519619386336
0.25,500,strong,1002,raw_frequencies,0.325,0.16249999999999998
0.25,500,strong,1002,rr_debiased,0.677081166418779,0.3385405832093895
0.25,500,strong,1002,poststratified,0.4411989186215508,0.2205994593107754
0.25,500,strong,1003,raw_frequencies,0.26100000000000007,0.1305
0.25,500,strong,1003,rr_debiased,0.16583142644852536,0.08291571322426261
0.25,500,strong,1003,poststratified,0.9432745479139328,0.4716372739569663
0.25,500,strong,1004,raw_frequencies,0.197,0.09849999999999998
0.25,500,strong,1004,rr_debiased,0.7674266451175084,0.3837133225587542
0.25,500,strong,1004,poststratified,0.8400000000000001,0.42000000000000004
0.25,500,strong,1005,raw_frequencies,0.325,0.16249999999999998
0.25,500,strong,1005,rr_debiased,0.6770811664187791,0.3385405832093895
0.25,500,strong,1005,poststratified,0.599831151188821,0.2999155755944106
0.25,500,strong,1006,raw_frequencies,0.25700000000000006,0.1285
0.25,500,strong,1006,rr_debiased,0.17458168647827185,0.08729084323913588
0.25,500,strong,1006,poststratified,0.6744156063540223,0.33720780317701116
0.25,500,strong,1007,raw_frequencies,0.20900000000000002,0.10449999999999998
0.25,500,strong,1007,rr_debiased,0.725706192606981,0.3628530963034905
0.25,500,strong,1007,poststratified,0.4370596035577334,0.21852980177886672
0.25,500,strong,1008,raw_frequencies,0.23300000000000004,0.11649999999999999
0.25,500,strong,1008,rr_debiased,1.04266882956124,0.52133441478062
0.25,500,strong,1008,poststratified,0.21627788132121573,0.10813894066060792
0.25,500,strong,1009,raw_frequencies,0.2850000000000001,0.14250000000000002
0.25,500,strong,1009,rr_debiased,0.34291571322426273,0.17145785661213142
0.25,500,strong,1009,poststratified,0.5599309612363419,0.27996548061817095
0.25,500,strong,1010,raw_frequencies,0.35700000000000004,0.1785
0.25,500,strong,1010,rr_debiased,1.0470790861808077,0.5235395430904037
0.25,500,strong,1010,poststratified,0.45659760446658304,0.22829880223329152
0.25,500,strong,1011,raw_frequencies,0.24900000000000005,0.1245
0.25,500,strong,1011,rr_debiased,0.3133309063890326,0.15666545319451625
0.25,500,strong,1011,poststratified,0.7195255900074635,0.3597627950037317
0.25,500,strong,1012,raw_frequencies,0.2970000000000001,0.14850000000000002
0.25,500,strong,1012,rr_debiased,0.8054131129267986,0.4027065564633993
0.25,500,strong,1012,poststratified,0.7002485230118648,0.35012426150593245
0.25,500,strong,1013,raw_frequencies,0.21300000000000002,0.10649999999999998
0.25,500,strong,1013,rr_debiased,0.6067876558074967,0.3033938279037483
0.25,500,strong,1013,poststratified,0.9513718180888605,0.47568590904443026
0.25,500,strong,1014,raw_frequencies,0.25700000000000006,0.1285
0.25,500,strong,1014,rr_debiased,0.22083142644852538,0.11041571322426275
0.25,500,strong,1014,poststratified,0.6166841952504507,0.3083420976252254
0.25,500,strong,1015,raw_frequencies,0.2890000000000001,0.14450000000000002
0.25,500,strong,1015,rr_debiased,0.5654141530457841,0.2827070765228921
0.25,500,strong,1015,poststratified,0.4973768711386876,0.2486884355693438
0.25,500,strong,1016,raw_frequencies,0.26500000000000007,0.1325
0.25,500,strong,1016,rr_debiased,0.12833194650801827,0.06416597325400908
0.25,500,strong,1016,poststratified,0.8400000000000001,0.42000000000000004
0.25,500,strong,1017,raw_frequencies,0.26100000000000007,0.1305
0.25,500,strong,1017,rr_debiased,0.2208314264485254,0.11041571322426263
0.25,500,strong,1017,poststratified,0.6228563254051285,0.31142816270256435
0.25,500,strong,1018,raw_frequencies,0.2930000000000001,0.14650000000000002
0.25,500,strong,1018,rr_debiased,0.5279146731052771,0.26395733655263853
0.25,500,strong,1018,poststratified,0.5973892566503337,0.2986946283251668
0.25,500,strong,1019,raw_frequencies,0.2730000000000001,0.1365
0.25,500,strong,1019,rr_debiased,0.6666638930160379,0.33333194650801895
0.25,500,strong,1019,poststratified,1.2149999999999999,0.6074999999999999
0.25,500,strong,1020,raw_frequencies,0.2370000000000001,0.1185
0.25,500,strong,1020,rr_debiased,0.34041311292679843,0.17020655646339927
0.25,500,strong,1020,poststratified,1.05837242182718,0.5291862109135899
0.25,500,strong,1021,raw_frequencies,0.2450000000000001,0.1225
0.25,500,strong,1021,rr_debiased,0.24791363298629127,0.12395681649314566
0.25,500,strong,1021,poststratified,0.937681049693291,0.4688405248466455
0.25,500,strong,1022,raw_frequencies,0.24500000000000005,0.1225
0.25,500,strong,1022,rr_debiased,0.3595806463592861,0.1797903231796431
0.25,500,strong,1022,poststratified,0.7219421205473431,0.3609710602736715
0.25,500,strong,1023,raw_frequencies,0.24900000000000005,0.1245
0.25,500,strong,1023,rr_debiased,0.6833288261510612,0.3416644130755306
0.25,500,strong,1023,poststratified,0.442688805152573,0.22134440257628654
0.25,500,strong,1024,raw_frequencies,0.3090000000000001,0.15450000000000003
0.25,500,strong,1024,rr_debiased,0.6666638930160378,0.33333194650801895
0.25,500,strong,1024,poststratified,0.46692463243188986,0.2334623162159449
0.25,500,strong,1025,raw_frequencies,0.21700000000000008,0.10849999999999999
0.25,500,strong,1025,rr_debiased,0.37500000000000006,0.1875
0.25,500,strong,1025,poststratified,0.7222681832192905,0.36113409160964516
0.25,500,strong,1026,raw_frequencies,0.24500000000000005,0.1225
0.25,500,strong,1026,rr_debiased,1.05332674591309,0.5266633729565449
0.25,500,strong,1026,poststratified,1.2149999999999999,0.6074999999999999
0.25,500,strong,1027,raw_frequencies,0.3410000000000001,0.17049999999999998
0.25,500,strong,1027,rr_debiased,0.7850000000000001,0.3925
0.25,500,strong,1027,poststratified,1.1669195653788902,0.5834597826894451
0.25,500,strong,1028,raw_frequencies,0.325,0.16249999999999998
0.25,500,strong,1028,rr_debiased,0.677081166418779,0.3385405832093895
0.25,500,strong,1028,poststratified,0.789612009859084,0.394806004929542
0.25,500,strong,1029,raw_frequencies,0.2250000000000001,0.11249999999999999
0.25,500,strong,1029,rr_debiased,0.3749999999999999,0.1875
0.25,500,strong,1029,poststratified,0.37499999999999994,0.1875
0.25,1000,none,1000,raw_frequencies,0.25100000000000006,0.1255
0.25,1000,none,1000,rr_debiased,0.5908293462105542,0.2954146731052771
0.25,1000,none,1000,poststratified,0.5858740177377654,0.2929370088688827
0.25,1000,none,1001,raw_frequencies,0.277,0.1385
0.25,1000,none,1001,rr_debiased,0.12208428677573702,0.06104214338786845
0.25,1000,none,1001,poststratified,0.09843313882430049,0.049216569412150246
0.25,1000,none,1002,raw_frequencies,0.24300000000000005,0.1215
0.25,1000,none,1002,rr_debiased,0.613954216195681,0.30697710809784046
0.25,1000,none,1002,poststratified,0.5887730062132258,0.2943865031066129
0.25,1000,none,1003,raw_frequencies,0.2390000000000001,0.1195
0.25,1000,none,1003,rr_debiased,0.3172882429416717,0.15864412147083587
0.25,1000,none,1003,poststratified,0.3584695987968961,0.17923479939844808
0.25,1000,none,1004,raw_frequencies,0.24700000000000005,0.1235
0.25,1000,none,1004,rr_debiased,0.2902060364039058,0.14510301820195287
0.25,1000,none,1004,poststratified,0.2736044635956269,0.13680223179781342
0.25,1000,none,1005,raw_frequencies,0.23300000000000004,0.11649999999999999
0.25,1000,none,1005,rr_debiased,0.6748160164229109,0.3374080082114554
0.25,1000,none,1005,poststratified,0.6389146998250679,0.3194573499125339
0.25,1000,none,1006,raw_frequencies,0.275,0.1375
0.25,1000,none,1006,rr_debiased,0.09895941679061032,0.04947970839530508
0.25,1000,none,1006,poststratified,0.11911613641081245,0.05955806820540632
0.25,1000,none,1007,raw_frequencies,0.28300000000000003,0.14150000000000001
0.25,1000,none,1007,rr_debiased,0.19145889673111727,0.09572944836555869
0.25,1000,none,1007,poststratified,0.1921854833527346,0.09609274167636728
0.25,1000,none,1008,raw_frequencies,0.23700000000000004,0.1185
0.25,1000,none,1008,rr_debiased,0.34041311292679843,0.17020655646339927
0.25,1000,none,1008,poststratified,0.34503560687123785,0.17251780343561895
0.25,1000,none,1009,raw_frequencies,0.23700000000000004,0.1185
0.25,1000,none,1009,rr_debiased,0.6745785661213148,0.3372892830606573
0.25,1000,none,1009,poststratified,0.720135434524401,0.36006771726220044
0.25,1000,none,1010,raw_frequencies,0.30500000000000005,0.15250000000000002
0.25,1000,none,1010,rr_debiased,0.4458324665675119,0.22291623328375598
0.25,1000,none,1010,poststratified,0.4575899389800899,0.2287949694900449
0.25,1000,none,1011,raw_frequencies,0.2290000000000001,0.11449999999999999
0.25,1000,none,1011,rr_debiased,0.3749999999999999,0.1875
0.25,1000,none,1011,poststratified,0.37499999999999983,0.1875
0.25,1000,none,1012,raw_frequencies,0.28300000000000003,0.14150000000000001
0.25,1000,none,1012,rr_debiased,0.19145889673111732,0.09572944836555869
0.25,1000,none,1012,poststratified,0.1476387443422506,0.07381937217112533
0.25,1000,none,1013,raw_frequencies,0.275,0.1375
0.25,1000,none,1013,rr_debiased,0.09895941679061032,0.04947970839530508
0.25,1000,none,1013,poststratified,0.08704915604795829,0.04352457802397905
0.25,1000,none,1014,raw_frequencies,0.3010000000000001,0.15050000000000002
0.25,1000,none,1014,rr_debiased,0.6116638930160379,0.3058319465080189
0.25,1000,none,1014,poststratified,0.6573231446659258,0.32866157233296295
0.25,1000,none,1015,raw_frequencies,0.26700000000000007,0.1335
0.25,1000,none,1015,rr_debiased,0.6579136329862914,0.32895681649314573
0.25,1000,none,1015,poststratified,0.6503784618464945,0.3251892309232473
0.25,1000,none,1016,raw_frequencies,0.28900000000000003,0.14450000000000002
0.25,1000,none,1016,rr_debiased,0.27354110326888276,0.1367705516344414
0.25,1000,none,1016,poststratified,0.28359145971464306,0.14179572985732164
0.25,1000,none,1017,raw_frequencies,0.22500000000000003,0.11249999999999999
0.25,1000,none,1017,rr_debiased,0.7754433519493441,0.387721675974672
0.25,1000,none,1017,poststratified,0.7785253709181574,0.3892626854590787
0.25,1000,none,1018,raw_frequencies,0.28500000000000003,0.14250000000000002
0.25,1000,none,1018,rr_debiased,0.2735411032688827,0.1367705516344414
0.25,1000,none,1018,poststratified,0.2622316645787047,0.13111583228935242
0.25,1000,none,1019,raw_frequencies,0.22900000000000004,0.11449999999999999
0.25,1000,none,1019,rr_debiased,0.4971115478656946,0.24855577393284722
0.25,1000,none,1019,poststratified,0.48580070495731925,0.2429003524786596
0.25,1000,none,1020,raw_frequencies,0.29500000000000004,0.14750000000000002
0.25,1000,none,1020,rr_debiased,0.330208116641878,0.16510405832093905
0.25,1000,none,1020,poststratified,0.36294759500360313,0.18147379750180154
0.25,1000,none,1021,raw_frequencies,0.267,0.1335
0.25,1000,none,1021,rr_debiased,0.08854214338786853,0.04427107169393424
0.25,1000,none,1021,poststratified,0.06581294060081228,0.032906470300406165
0.25,1000,none,1022,raw_frequencies,0.21900000000000008,0.10949999999999999
0.25,1000,none,1022,rr_debiased,0.3750000000000001,0.1875
0.25,1000,none,1022,poststratified,0.3749999999999998,0.1875
0.25,1000,none,1023,raw_frequencies,0.24300000000000005,0.1215
0.25,1000,none,1023,rr_debiased,0.27103850297141807,0.1355192514857091
0.25,1000,none,1023,poststratified,0.2898442551439543,0.1449221275719771
0.25,1000,none,1024,raw_frequencies,0.21900000000000003,0.10949999999999999
0.25,1000,none,1024,rr_debiased,0.37499999999999983,0.1875
0.25,1000,none,1024,poststratified,0.3859296039865781,0.19296480199328903
0.25,1000,none,1025,raw_frequencies,0.2750000000000001,0.1375
0.25,1000,none,1025,rr_debiased,0.3341654531945163,0.16708272659725817
0.25,1000,none,1025,poststratified,0.25994931437870816,0.12997465718935408
0.25,1000,none,1026,raw_frequencies,0.24700000000000005,0.1235
0.25,1000,none,1026,rr_debiased,0.327705516344413,0.16385275817220646
0.25,1000,none,1026,poststratified,0.31149083712543324,0.15574541856271662
0.25,1000,none,1027,raw_frequencies,0.2330000000000001,0.11649999999999999
0.25,1000,none,1027,rr_debiased,0.37499999999999983,0.1875
0.25,1000,none,1027,poststratified,0.37499999999999983,0.1875
0.25,1000,none,1028,raw_frequencies,0.2810000000000001,0.1405
0.25,1000,none,1028,rr_debiased,0.24166597325400918,0.12083298662700453
0.25,1000,none,1028,poststratified,0.3041818576360261,0.15209092881801312
0.25,1000,none,1029,raw_frequencies,0.2850000000000001,0.14250000000000002
0.25,1000,none,1029,rr_debiased,0.5654141530457841,0.2827070765228921
0.25,1000,none,1029,poststratified,0.5583776133950339,0.27918880669751694
0.25,1000,moderate,1000,raw_frequencies,0.23500000000000004,0.1175
0.25,1000,moderate,1000,rr_debiased,0.3635379829119252,0.18176899145596268
0.25,1000,moderate,1000,poststratified,0.22263129349615707,0.11131564674807855
0.25,1000,moderate,1001,raw_frequencies,0.275,0.1375
0.25,1000,moderate,1001,rr_debiased,0.12604162332837548,0.06302081166418783
0.25,1000,moderate,1001,poststratified,0.37034791477978624,0.1851739573898932
0.25,1000,moderate,1002,raw_frequencies,0.2810000000000001,0.1405
0.25,1000,moderate,1002,rr_debiased,0.4585400631498968,0.22927003157494835
0.25,1000,moderate,1002,poststratified,0.1779837820616491,0.08899189103082455
0.25,1000,moderate,1003,raw_frequencies,0.24700000000000005,0.1235
