avg_age_l1,avg_region_l1,epsilon,learned_honesty,method,n_effective,n_sample,neural_final_loss,overall_l1,overall_linf,overall_mae,p90_age_l1_major,p90_region_l1_major,preset,runtime_sec,scenario,scenario_label,skipped,trial,weighted_age_l1,weighted_region_l1,winner_correct,worst_age_l1,worst_age_l1_major,worst_region_l1,worst_region_l1_major
0.34582489051792925,0.41985689746976,0.5,0.8001346093365709,mrp_learned_misreport_rr_poststrat,500,500,,0.23080563937178794,0.08315697416432459,0.04616112787435759,0.4824566973452758,0.6439243275884529,full,0.003320542999972531,no_bias,no_bias,0,0,0.34197409499653364,0.42907699339912286,0,0.4824566973452758,0.4824566973452758,0.9505861014574766,0.9505861014574766
0.3639113119964356,0.49455446931669256,0.5,,neural_rr_mrp,500,500,1.604810118675232,0.24957862483404022,0.10414543487122827,0.049915724966808045,0.4659983570774471,0.7685817311466563,full,0.012510641999597283,no_bias,no_bias,0,0,0.360307451107257,0.4826205582059007,0,0.4659983570774471,0.4659983570774471,0.9269624205778921,0.9269624205778921
0.3114908232558673,0.450757698855919,1.0,,raw_reported_distribution,500,500,,0.182,0.08640000000000003,0.0364,0.5268248685970205,0.6374576271186441,full,0.0004144530003031832,no_bias,no_bias,0,0,0.3099088943798947,0.4250377467499586,0,0.5268248685970205,0.5268248685970205,0.6735480661609253,0.6735480661609253
0.7009727405845799,0.752230418685314,1.0,,baseline_rr_debias,500,500,,0.37039068274773057,0.16787673896170577,0.07407813654954612,1.0444104880201146,1.0570622011096,full,0.0011098720001427864,no_bias,no_bias,0,0,0.6931065581828102,0.7103187225310941,0,1.0444104880201146,1.0444104880201146,1.2146118721461185,1.2146118721461185
0.326417454709111,0.43752692880536476,1.0,,mrp_rr_poststrat,500,500,,0.22092495321929456,0.09490201074182988,0.04418499064385891,0.45638564295084355,0.7212481150182627,full,0.0025435809998270997,no_bias,no_bias,0,0,0.31630754911601544,0.4123985826462507,0,0.45638564295084355,0.45638564295084355,0.9186982890979492,0.9186982890979492
0.3360149422082504,0.4157655246525671,1.0,,mrp_misreport_rr_poststrat,500,500,,0.21201602073691872,0.0775168166338678,0.042403204147383744,0.46189638980181896,0.6345404241267137,full,0.0030621429996244842,no_bias,no_bias,0,0,0.33074032147636245,0.422315553433321,0,0.46189638980181896,0.46189638980181896,0.9354491232988184,0.9354491232988184
0.34537912552826006,0.4204179396870686,1.0,0.7995042192770415,mrp_learned_misreport_rr_poststrat,500,500,,0.22980710767848084,0.08274551840590148,0.04596142153569617,0.4815977104999853,0.6453794045692749,full,0.0033919480001713964,no_bias,no_bias,0,0,0.34164977623763026,0.42916258026133564,0,0.4815977104999853,0.4815977104999853,0.9504066010395593,0.9504066010395593
0.3410224565644582,0.46460938174078964,1.0,,neural_rr_mrp,500,500,1.5987330675125122,0.23180985962113718,0.10820880840964722,0.04636197192422743,0.4581906557163737,0.7439113202620617,full,0.012167124999905354,no_bias,no_bias,0,0,0.34660878661110167,0.4487741309349576,0,0.4581906557163737,0.4581906557163737,0.835945811744269,0.835945811744269
0.1673252302823959,0.3510851816433651,2.0,,raw_reported_distribution,500,500,,0.08560000000000002,0.023199999999999985,0.017120000000000003,0.20448736154501568,0.531864406779661,full,0.000449775000106456,no_bias,no_bias,0,0,0.16535917819342333,0.3366454548579627,1,0.20448736154501568,0.20448736154501568,0.5340131824399952,0.5340131824399952
0.2651672599089471,0.48097904742853176,2.0,,baseline_rr_debias,500,500,,0.061058821374832914,0.0206249399699064,0.012211764274966582,0.4327795894333394,0.6789332703393675,full,0.0013790940001854324,no_bias,no_bias,0,0,0.24944533788274087,0.4519673107095237,1,0.4327795894333394,0.4327795894333394,0.9151170363420185,0.9151170363420185
0.29969733795237746,0.38682133133737223,2.0,,mrp_rr_poststrat,500,500,,0.0913068912982941,0.03622345973849296,0.01826137825965882,0.37563248618578104,0.5776926036692259,full,0.0026306160002604884,no_bias,no_bias,0,0,0.2902291415512562,0.38377298615574834,0,0.37563248618578104,0.37563248618578104,0.8335212201358164,0.8335212201358164
0.3310793044926714,0.41176139894357683,2.0,,mrp_misreport_rr_poststrat,500,500,,0.2058283811661479,0.0745404503355145,0.04116567623322958,0.4550696092702531,0.6291174369596678,full,0.002747388999978284,no_bias,no_bias,0,0,0.32562123299277324,0.4182724461865344,1,0.4550696092702531,0.4550696092702531,0.9282189109896025,0.9282189109896025
